aqi,so2,co,no2,pm25,class
52,2,7,52,32,0
52,2,7,52,33,0
52,2,7,52,37,0
52,2,7,52,47,0
56,2,7,52,56,0
60,2,7,52,60,0
61,2,7,52,61,0
65,2,7,52,65,0
66,2,7,52,66,0
67,2,7,52,67,0
72,2,7,52,72,0
86,2,7,52,86,0
95,2,7,52,95,0
52,5,7,52,36,0
52,5,7,52,48,0
60,5,7,52,60,0
61,5,7,52,61,0
65,5,7,52,65,0
69,5,7,52,69,0
71,5,7,52,61,0
87,5,7,52,87,0
90,5,7,52,90,0
93,5,7,52,68,0
100,5,7,52,84,0
101,5,7,52,66,1
101,5,7,52,101,1
118,5,7,52,118,1
52,8,7,52,22,0
52,8,7,52,26,0
52,8,7,52,30,0
52,8,7,52,51,0
57,8,7,52,57,0
62,8,7,52,62,0
63,8,7,52,63,0
76,8,7,52,76,0
82,8,7,52,82,0
105,8,7,52,105,1
108,8,7,52,108,1
152,8,7,52,152,1
52,10,7,52,32,0
52,10,7,52,43,0
71,10,7,52,58,0
77,12,7,52,66,0
94,12,7,52,94,0
90,15,7,52,90,0
76,18,7,52,76,0
79,18,7,52,79,0
116,20,7,52,116,1
94,25,7,52,94,0
61,28,7,52,61,0
90,30,7,52,90,0
135,30,7,52,135,1
52,2,8,52,40,0
52,2,8,52,44,0
53,2,8,52,53,0
61,2,8,52,61,0
64,2,8,52,64,0
52,5,8,52,30,0
63,5,8,52,63,0
73,5,8,52,73,0
77,5,8,52,77,0
106,5,8,52,106,1
70,8,8,52,70,0
82,8,8,52,82,0
83,12,8,52,83,0
83,2,9,52,83,0
61,5,9,52,61,0
67,5,9,52,67,0
52,10,9,52,48,0
52,12,9,52,47,0
86,5,11,52,86,0
53,0,2,53,14,0
53,2,2,53,44,0
67,5,2,53,52,0
61,8,2,53,61,0
67,8,2,53,56,0
53,10,2,53,33,0
53,0,3,53,23,0
53,2,3,53,31,0
53,2,3,53,36,0
59,2,3,53,59,0
72,2,3,53,72,0
78,2,3,53,78,0
53,5,3,53,20,0
54,5,3,53,54,0
55,5,3,53,55,0
69,5,3,53,69,0
92,5,3,53,92,0
60,8,3,53,60,0
63,8,3,53,63,0
67,8,3,53,67,0
53,10,3,53,53,0
64,10,3,53,64,0
66,12,3,53,66,0
77,12,3,53,59,0
87,18,3,53,61,0
53,20,3,53,47,0
53,0,5,53,13,0
53,2,5,53,18,0
53,2,5,53,32,0
53,2,5,53,38,0
53,2,5,53,39,0
53,2,5,53,46,0
58,2,5,53,29,0
59,2,5,53,59,0
64,2,5,53,64,0
67,2,5,53,67,0
89,2,5,53,89,0
53,5,5,53,26,0
53,5,5,53,40,0
53,5,5,53,41,0
53,5,5,53,42,0
53,5,5,53,46,0
56,5,5,53,56,0
61,5,5,53,61,0
61,5,5,53,61,0
63,5,5,53,63,0
65,5,5,53,65,0
65,5,5,53,65,0
69,5,5,53,69,0
105,5,5,53,105,1
129,5,5,53,37,1
57,8,5,53,57,0
60,8,5,53,60,0
92,8,5,53,92,0
110,8,5,53,110,1
64,10,5,53,64,0
115,10,5,53,115,1
64,12,5,53,64,0
77,12,5,53,76,0
82,15,5,53,82,0
108,15,5,53,71,1
97,18,5,53,97,0
73,20,5,53,73,0
53,32,5,53,34,0
115,48,5,53,102,1
53,2,6,53,26,0
53,2,6,53,27,0
53,2,6,53,29,0
53,2,6,53,33,0
53,2,6,53,35,0
53,2,6,53,37,0
53,2,6,53,49,0
55,2,6,53,55,0
56,2,6,53,56,0
64,2,6,53,64,0
77,2,6,53,77,0
86,2,6,53,86,0
147,2,6,53,147,1
53,5,6,53,24,0
53,5,6,53,33,0
53,5,6,53,36,0
53,5,6,53,38,0
54,5,6,53,54,0
59,5,6,53,59,0
61,5,6,53,61,0
63,5,6,53,63,0
68,5,6,53,68,0
71,5,6,53,71,0
72,5,6,53,72,0
76,5,6,53,76,0
78,5,6,53,78,0
79,5,6,53,79,0
84,5,6,53,79,0
90,5,6,53,90,0
99,5,6,53,99,0
101,5,6,53,60,1
103,5,6,53,103,1
107,5,6,53,107,1
124,5,6,53,124,1
151,5,6,53,119,1
53,8,6,53,31,0
53,8,6,53,50,0
63,8,6,53,63,0
90,8,6,53,90,0
94,8,6,53,94,0
111,8,6,53,111,1
122,8,6,53,122,1
53,10,6,53,44,0
61,10,6,53,61,0
63,10,6,53,63,0
72,12,6,53,72,0
77,12,6,53,77,0
100,12,6,53,92,0
103,12,6,53,103,1
76,15,6,53,76,0
98,15,6,53,98,0
97,18,6,53,97,0
89,22,6,53,89,0
77,28,6,53,77,0
104,28,6,53,104,1
53,0,7,53,12,0
58,0,7,53,58,0
53,2,7,53,25,0
53,2,7,53,37,0
53,2,7,53,42,0
53,2,7,53,51,0
53,2,7,53,53,0
54,2,7,53,54,0
54,2,7,53,54,0
67,2,7,53,67,0
83,2,7,53,83,0
93,2,7,53,56,0
53,5,7,53,36,0
53,5,7,53,41,0
53,5,7,53,52,0
63,5,7,53,63,0
65,5,7,53,65,0
66,5,7,53,66,0
80,5,7,53,80,0
81,5,7,53,81,0
82,5,7,53,82,0
85,5,7,53,85,0
101,5,7,53,101,1
105,5,7,53,105,1
63,8,7,53,63,0
73,8,7,53,73,0
76,8,7,53,76,0
85,8,7,53,85,0
87,8,7,53,87,0
104,8,7,53,69,1
62,10,7,53,62,0
53,12,7,53,41,0
109,25,7,53,109,1
82,28,7,53,82,0
53,2,8,53,28,0
53,2,8,53,49,0
57,5,8,53,57,0
53,8,8,53,53,0
53,2,9,53,48,0
132,12,9,53,53,1
71,8,11,53,71,0
67,8,2,54,33,0
54,10,2,54,44,0
54,12,2,54,52,0
60,18,2,54,60,0
54,0,3,54,25,0
54,2,3,54,34,0
62,2,3,54,62,0
54,5,3,54,21,0
58,5,3,54,29,0
63,5,3,54,63,0
78,5,3,54,78,0
67,8,3,54,63,0
54,10,3,54,52,0
54,10,3,54,53,0
75,10,3,54,75,0
54,12,3,54,19,0
54,12,3,54,35,0
54,0,5,54,29,0
58,0,5,54,58,0
54,2,5,54,26,0
54,2,5,54,28,0
54,2,5,54,30,0
54,2,5,54,38,0
54,2,5,54,40,0
54,2,5,54,44,0
54,2,5,54,46,0
54,2,5,54,50,0
68,2,5,54,68,0
71,2,5,54,71,0
74,2,5,54,74,0
84,2,5,54,84,0
54,5,5,54,28,0
54,5,5,54,38,0
54,5,5,54,38,0
54,5,5,54,51,0
62,5,5,54,62,0
62,5,5,54,62,0
69,5,5,54,69,0
73,5,5,54,73,0
79,5,5,54,79,0
83,5,5,54,83,0
87,5,5,54,87,0
112,5,5,54,57,1
54,8,5,54,22,0
54,8,5,54,28,0
54,8,5,54,49,0
56,8,5,54,56,0
67,8,5,54,67,0
108,8,5,54,108,1
54,10,5,54,39,0
54,10,5,54,44,0
57,10,5,54,57,0
63,12,5,54,63,0
68,12,5,54,68,0
100,12,5,54,69,0
57,18,5,54,57,0
54,20,5,54,45,0
58,22,5,54,54,0
82,32,5,54,82,0
54,0,6,54,8,0
54,2,6,54,18,0
54,2,6,54,25,0
54,2,6,54,30,0
54,2,6,54,42,0
54,2,6,54,45,0
54,2,6,54,51,0
54,2,6,54,51,0
56,2,6,54,56,0
58,2,6,54,42,0
61,2,6,54,61,0
64,2,6,54,42,0
66,2,6,54,66,0
74,2,6,54,74,0
113,2,6,54,113,1
54,5,6,54,17,0
54,5,6,54,36,0
54,5,6,54,42,0
54,5,6,54,44,0
54,5,6,54,44,0
54,5,6,54,44,0
54,5,6,54,49,0
54,5,6,54,52,0
58,5,6,54,58,0
59,5,6,54,59,0
61,5,6,54,61,0
64,5,6,54,64,0
69,5,6,54,69,0
74,5,6,54,74,0
82,5,6,54,82,0
83,5,6,54,83,0
87,5,6,54,87,0
91,5,6,54,91,0
93,5,6,54,93,0
96,5,6,54,96,0
97,5,6,54,56,0
71,8,6,54,71,0
82,8,6,54,82,0
90,8,6,54,90,0
97,8,6,54,97,0
66,10,6,54,66,0
67,10,6,54,67,0
108,10,6,54,76,1
82,12,6,54,82,0
123,12,6,54,123,1
79,15,6,54,79,0
54,18,6,54,44,0
57,18,6,54,57,0
76,18,6,54,76,0
54,20,6,54,34,0
73,20,6,54,73,0
93,20,6,54,93,0
54,2,7,54,22,0
54,2,7,54,31,0
54,2,7,54,32,0
54,2,7,54,32,0
54,2,7,54,32,0
54,2,7,54,41,0
54,2,7,54,44,0
54,2,7,54,48,0
56,2,7,54,56,0
59,2,7,54,59,0
54,5,7,54,43,0
54,5,7,54,46,0
54,5,7,54,47,0
54,5,7,54,52,0
58,5,7,54,58,0
66,5,7,54,66,0
71,5,7,54,71,0
101,5,7,54,78,1
106,5,7,54,106,1
112,5,7,54,57,1
54,8,7,54,34,0
60,8,7,54,60,0
73,8,7,54,73,0
74,8,7,54,74,0
112,8,7,54,112,1
88,10,7,54,88,0
71,15,7,54,69,0
105,20,7,54,105,1
106,35,7,54,106,1
132,45,7,54,132,1
69,53,7,54,69,0
54,2,8,54,30,0
79,8,8,54,79,0
84,8,8,54,73,0
54,5,10,54,40,0
73,5,10,54,73,0
55,2,2,55,24,0
55,8,2,55,37,0
71,10,2,55,71,0
55,22,2,55,31,0
55,2,3,55,39,0
55,2,3,55,39,0
55,2,3,55,41,0
55,2,3,55,54,0
55,5,3,55,33,0
55,5,3,55,43,0
55,5,3,55,51,0
61,5,3,55,61,0
62,5,3,55,62,0
67,5,3,55,67,0
96,5,3,55,96,0
55,8,3,55,39,0
55,8,3,55,45,0
55,8,3,55,46,0
55,8,3,55,48,0
71,8,3,55,51,0
129,8,3,55,48,1
55,10,3,55,53,0
66,10,3,55,66,0
77,10,3,55,77,0
57,18,3,55,57,0
55,0,5,55,51,0
55,2,5,55,17,0
55,2,5,55,33,0
55,2,5,55,34,0
55,2,5,55,36,0
55,2,5,55,38,0
56,2,5,55,56,0
61,2,5,55,61,0
62,2,5,55,62,0
64,2,5,55,64,0
64,2,5,55,64,0
85,2,5,55,85,0
90,2,5,55,90,0
90,2,5,55,90,0
55,5,5,55,25,0
55,5,5,55,31,0
55,5,5,55,36,0
55,5,5,55,40,0
55,5,5,55,41,0
55,5,5,55,42,0
55,5,5,55,42,0
55,5,5,55,46,0
55,5,5,55,48,0
55,5,5,55,48,0
55,5,5,55,52,0
55,5,5,55,55,0
58,5,5,55,58,0
62,5,5,55,62,0
62,5,5,55,62,0
64,5,5,55,64,0
65,5,5,55,65,0
65,5,5,55,65,0
66,5,5,55,66,0
69,5,5,55,69,0
72,5,5,55,72,0
74,5,5,55,72,0
83,5,5,55,83,0
55,8,5,55,10,0
55,8,5,55,38,0
55,8,5,55,38,0
55,8,5,55,46,0
63,8,5,55,63,0
63,8,5,55,63,0
64,8,5,55,64,0
65,8,5,55,65,0
67,8,5,55,67,0
70,8,5,55,70,0
71,8,5,55,71,0
91,8,5,55,91,0
94,8,5,55,94,0
103,8,5,55,103,1
55,10,5,55,55,0
66,10,5,55,66,0
77,10,5,55,77,0
83,10,5,55,83,0
84,10,5,55,66,0
